movieId,imdbId,tmdbId
50005,473444,1494
50064,452624,182
50068,498380,1251
50147,454082,9656
50158,775539,1931
50160,482546,13967
50189,808146,8275
50274,489327,13771
50354,45081,11578
50356,43918,11972
50440,772193,4283
50442,426883,7457
50445,455960,8398
50514,457655,3549
50601,398808,1265
50610,453453,14137
50613,369359,15689
50658,473434,13365
50685,473308,10758
50740,58578,51863
50792,395495,13668
50794,475394,7516
50796,397044,10075
50798,799949,9760
50800,425430,9966
50802,490084,1257
50804,367959,1248
50806,477051,9757
50842,469754,5206
50851,380268,14761
50872,382932,2062
50912,401711,2266
50923,469263,5172
50942,423505,9965
50954,482527,37725
50999,396042,13517
51024,118414,17266
51037,450340,9828
51077,259324,1250
51080,401997,4169
51082,778661,16555
51084,758766,11172
51086,481369,3594
51088,499554,10090
51091,462200,7874
51167,476735,13393
51174,432402,12271
51255,425112,4638
51314,465188,1993
51357,112681,12554
51412,435705,1738
51471,454776,15163
51498,264323,10845
51540,443706,1949
51545,425379,11330
51562,106336,10942
51573,36154,27040
51575,486946,11199
51662,416449,1271
51666,475937,10790
51694,477095,14055
51698,768212,2267
51705,482088,6691
51709,468492,1255
51834,416508,2977
51884,433416,16727
51903,770772,14434
51925,477071,9963
51927,455760,14001
51931,490204,2355
51933,475355,16385
51935,822854,7485
51937,800069,9793
51939,453556,1273
52042,389557,9075
52241,427470,8270
52245,445934,9955
52279,422774,10172
52281,462322,253768
52283,444682,1683
52287,396555,1267
52299,419434,16018
52319,76584,22311
52328,448134,1272
52375,462338,9903
52435,60345,13377
52458,486822,8271
52462,455326,13158
52579,450188,1407
52604,488120,6145
52644,452702,10294
52668,419843,13067
52694,453451,1268
52712,435670,9785
52715,772178,13280
52722,413300,559
52724,338216,1950
52730,329737,13352
52767,75610,20553
52784,856008,13894
52831,95583,14240
52867,458364,13171
52885,851578,4977
52950,409904,2269
52952,480025,11798
52967,491747,1919
52973,478311,4964
52975,427327,2976
53000,463854,1562
53022,87578,11205
53024,762111,36676
53121,413267,810
53123,907657,5723
53125,449088,285
53127,470705,12526
53129,780571,3432
53138,455596,14208
53140,412915,14207
53143,444628,24200
53161,497137,5488
53280,455362,10063
53318,460740,12225
53322,496806,298
53326,465203,10832
53355,177242,2241
53435,498353,1691
53447,842929,1990
53450,79453,170261
53453,79946,22049
53460,423294,9408
53464,486576,1979
53466,479500,14043
53468,457572,10288
53519,1028528,1991
53550,462504,9952
53574,473709,17320
53578,449851,21427
53808,490822,11211
53883,430484,49870
53894,386032,2359
53921,829459,1988
53953,450385,3021
53956,795368,2196
53972,337978,1571
53974,762114,2959
53993,413099,2698
53996,418279,1858
54001,373889,675
54004,762107,3563
54116,432289,16083
54121,42286,37292
54185,832903,24582
54190,445922,4688
54256,787475,10074
54259,486655,2270
54272,462538,35
54274,897361,5857
54276,481141,3638
54281,423977,8669
54286,440963,2503
54354,478116,54546
54372,362225,10795
54503,829482,8363
54617,412535,17350
54648,293564,5174
54686,462396,9703
54732,424823,9750
54734,815244,10760
54736,431197,4349
54745,477078,13068
54768,462244,14144
54771,427392,4858
54780,489237,12435
54785,373883,2082
54787,804461,11835
54796,841044,1845
54881,923752,13958
54908,804540,2335
54910,437857,10961
54934,784972,10071
54962,810988,12994
54995,1077258,1992
54997,381849,5176
54999,465602,4141
55020,811106,13173
55036,116441,14786
55052,783233,4347
55061,800022,13529
55067,454931,523
55069,1032846,2009
55071,912593,12901
55080,476964,4413
55094,478134,6973
55110,465436,4629
55112,469184,15361
55116,455782,5353
55118,765443,2252
55156,492499,30365
55167,831888,13754
55190,452643,6641
55205,480269,8414
55207,409799,244797
55232,432021,7737
55241,419984,13257
55245,452625,10030
55247,758758,5915
55250,492956,13680
55253,808357,4588
55259,484562,2274
55261,408839,9038
55267,480242,7211
55269,838221,4538
55272,498399,2001
55274,414055,4517
55276,465538,4566
55278,857265,4520
55280,805564,6615
55282,389722,4513
55290,452623,4771
55292,790804,10759
55294,758798,14251
55363,443680,4512
55391,360323,13197
55442,808417,2011
55444,421082,5708
55451,866437,5951
55492,454864,15667
55553,779982,3603
55555,880502,2014
55577,890870,663
55620,912583,15651
55687,912592,14279
55721,861739,7347
55729,388182,5718
55765,765429,4982
55768,389790,5559
55805,292963,7972
55814,401383,2013
55820,477348,6977
55830,799934,4953
55844,496328,10520
55854,39402,37368
55872,426931,5123
55908,756683,13363
55946,891527,4515
55995,442933,2310
56003,405336,4723
56012,910873,16768
56022,113264,24732
56060,284363,12555
56145,884328,5876
56152,461770,4523
56156,465494,1620
56169,211933,13483
56171,385752,2268
56174,480249,6479
56176,952640,6477
56251,471711,7249
56274,757361,13998
56286,368794,3902
56333,775529,8272
56336,804555,13186
56339,464141,6537
56367,467406,7326
56379,762117,33003
56389,765120,1989
56563,847817,13348
56587,825232,7350
56607,419887,7979
56620,810823,12171
56715,477139,13198
56757,408236,13885
56775,465234,6637
56782,469494,7345
56788,472062,6538
56801,758730,440
56805,841046,6575
56837,450972,19103
56869,489458,40860
56908,490579,14118
56915,760329,54318
56921,991178,69315
56941,431308,6023
56949,988595,6557
57147,795493,4787
57183,986264,7508
57243,1032856,5259
57274,1038988,8329
57326,460780,2312
57368,1060277,7191
57421,422401,11908
57499,99753,41845
57502,385586,25078
57504,808506,14069
57522,486578,14423
57526,880578,8090
57528,462499,7555
57532,1073498,7278
57536,489282,14220
57637,780607,13059
57640,411477,11253
57669,780536,8321
57772,70904,53094
57843,901507,13054
57910,780622,13121
57951,770752,8676
58025,489099,8247
58047,832266,8390
58078,485851,13641
58103,443274,7461
58105,416236,8204
58107,1023481,8328
58154,467200,12184
58156,839980,13260
58162,425413,7942
58191,854678,13362
58287,463027,21373
58291,997047,13493
58293,443649,7840
58295,200465,8848
58297,483607,13460
58299,451079,12222
58301,808279,8461
58303,813547,7862
58306,416044,12246
58309,912599,16666
58315,811138,12177
58332,848557,13025
58347,472160,7985
58351,870090,7343
58376,1166827,13016
58404,902272,14011
58425,1094594,14793
58492,453548,14054
58554,988108,28205
58559,468569,155
58627,1023111,8456
58655,817538,8457
58783,481797,7797
58803,478087,8065
58806,858479,12890
58826,827521,24411
58839,379865,4942
58842,881200,14044
58870,388556,36223
58876,489281,8988
58879,893382,7944
58964,856288,13312
58972,410377,10488
58975,963794,11152
58998,800039,9870
59014,426592,11918
59016,421073,1266
59018,857191,12473
59022,481536,13335
59026,875113,8827
59037,811080,7459
59103,865556,1729
59118,1045670,10503
59126,815241,13007
59129,892899,9017
59131,845955,25119
59141,845046,13258
59143,1111833,14236
59220,425326,7861
59258,871426,8780
59295,1091617,13359
59306,926129,8617
59315,371746,1726
59333,866439,10761
59336,1012804,12400
59369,936501,8681
59387,460791,14784
59421,1033643,9029
59429,974959,8277
59440,482463,12586
59501,499448,2454
59549,942384,17483
59604,830558,15356
59615,367882,217
59667,435706,12808
59725,1000774,4564
59727,482606,10665
59731,1151309,13636
59738,490076,9022
59784,441773,9502
59810,1000771,14050
59814,812243,14019
59900,960144,10661
59915,758786,13848
59947,89847,45408
59985,460745,12912
59995,1078188,14748
60030,491162,18467
60037,949731,8645
60040,800080,1724
60046,889588,13405
60069,910970,10681
60072,493464,8909
60074,448157,8960
60126,425061,11665
60128,913445,13019
60141,964587,10748
60161,1054485,12889
60289,846308,8359
60291,479468,13003
60293,1082886,13990
60303,492784,10842
60333,1093824,12172
60363,960890,13009
60365,64349,13675
60389,870211,14111
60397,795421,11631
60408,1064932,8265
60471,479528,13022
60487,60550,13353
60514,373051,88751
60516,765476,11260
60522,1050160,13964
60538,492486,14456
60647,800241,6687
60674,929629,12914
60684,409459,13183
60735,952682,12247
60737,472205,22100
60753,1117385,13012
60756,838283,12133
60760,443701,8836
60766,1155592,14048
60803,63230,18846
60818,765458,11910
60832,964539,12192
60857,801526,16725
60885,1039652,15865
60894,819714,14061
60904,96126,43680
60937,859163,1735
60941,805570,10185
60943,978759,10183
60950,497465,5038
60979,1117563,13851
61011,783608,13251
61024,910936,10189
61026,425637,12289
61071,1018785,10188
61073,411475,13300
61123,810900,13649
61132,942385,7446
61160,1185834,12180
61167,1029120,13107
61210,490181,13256
61236,1185616,8885
61240,1139797,13310
61246,1104733,12621
61248,452608,10483
61250,852713,12620
61255,1031969,10186
61257,963807,15320
61262,790686,13515
61289,906665,13637
61319,1172206,14298
61323,887883,4944
61348,1213644,13805
61350,364970,9381
61352,988047,13291
61394,392878,14771
61401,831887,8285
61406,472027,118309
61465,814022,13184
61628,401808,38019
61692,457275,14458
61697,1034331,13389
61705,947802,13279
61729,995039,12797
61818,353324,16456
61986,800308,12690
62008,1282036,37776
62081,1059786,13027
62113,455538,13092
62155,981227,12182
62208,47682,46492
62250,929425,8882
62293,864761,12783
62299,913951,12683
62336,279077,225130
62344,1084950,14976
62374,758774,12113
62376,970411,13600
62383,6333,30266
62394,467197,13051
62434,1007028,10358
62437,1175491,10523
62439,1046163,13596
62511,383028,4960
62553,416212,12837
62586,1190617,13948
62644,1063669,7735
62662,90182,76406
62718,963743,12689
62792,482572,13150
62799,469903,14325
62834,280453,16068
62836,871427,15289
62849,1032755,13809
62956,1054486,13253
62970,910812,114796
62999,479952,10527
63033,861689,8338
63062,824747,3580
63072,898367,20766
63082,1010048,12405
63113,830515,10764
63131,430922,15373
63179,976060,8938
63222,1130988,13672
63239,128996,42884
63276,1016290,14943
63312,772181,4627
63393,1055366,13655
63433,387736,13905
63436,1132626,11917
63479,1135985,13523
63515,851577,22358
63540,1014775,14405
63768,59320,88435
63808,1068646,8841
63826,1031280,13220
63853,455824,6972
63859,397892,13053
63876,1013753,10139
63992,1099212,8966
64010,1172571,16342
64030,1129442,13387
64032,369436,12193
64034,914798,14574
64114,1129423,14438
64116,465502,14248
64167,233044,12224
64197,986233,10360
64231,450314,13056
64249,897387,13394
64278,828154,34283
64285,1118511,14447
64497,970416,10200
64499,892255,8881
64501,374569,8880
64575,918927,14359
64614,1205489,13223
64620,870111,11499
64622,976051,8055
64695,1121794,13980
64716,814314,11321
64839,1125849,12163
64957,421715,4922
64969,1068680,10201
64983,985699,2253
64993,983213,38142
64997,449040,34812
65037,953318,6936
65088,960731,10202
65126,1024715,13973
65130,959337,4148
65133,212579,194113
65135,94754,51247
65188,1152758,15584
65193,1024255,13971
65216,1034303,13813
65225,1332128,13180
65230,822832,14306
65261,876563,12429
65350,27664,113916
65359,407384,9795
65514,1220719,14756
65577,420238,10199
65585,901476,10521
65588,447166,26235
65596,1259014,13635
65601,1179891,14435
65631,850253,13177
65642,480669,14139
65651,1135493,16999
65682,834001,12437
65685,494238,2309
65738,105251,18543
65740,110982,21029
65802,1114740,14560
65810,472198,14410
65882,815245,14254
65982,462465,10529
66090,1020530,13510
66097,327597,14836
66171,465580,13455
66198,963178,4959
66203,1001508,10184
66240,1079444,14849
66297,1054487,15060
66310,814685,13492
66320,492931,4832
66335,1265998,14711
66371,1069238,16804
66427,489235,1961
66509,1201167,20829
66511,1213019,30508
66544,208629,18884
66665,1176740,19255
66744,1023490,8832
66783,758746,13207
66785,901487,15067
66798,838232,15159
66915,102802,20421
66934,1227926,14301
66943,465430,13849
67087,1155056,16538
67168,926063,13094
67186,492044,18781
67193,1135487,16558
67197,448011,13811
67255,1132620,15472
67267,862846,13090
67295,1287845,15854
67361,1124039,16325
67408,892782,15512
67508,765432,6968
67534,490086,13161
67618,494277,13808
67665,1157605,18094
67695,1197628,16991
67734,1091722,16614
67788,1093908,20048
67799,1234541,16258
67888,26676,55773
67923,1013752,13804
67997,1226774,19833
68073,1131729,18947
68135,974661,16996
68157,361748,16869
68159,473705,16995
68194,1226271,21641
68205,1121931,15092
68237,1182345,17431
68269,962736,18320
68319,458525,2080
68347,1127715,21191
68358,796366,13475
68444,460810,16279
68480,79718,11160
68486,1326972,15384
68522,393597,10946
68536,278736,30416
68552,924129,15577
68554,808151,13448
68597,70653,42738
68600,787470,14141
68650,1032819,17740
68659,489049,13532
68791,438488,534
68793,1078912,18360
68835,476991,19375
68848,844286,21755
68872,38823,8429
68886,478724,19955
68932,821642,17332
68945,169880,21832
68952,1127180,16871
68954,1049413,14160
68959,485323,14003
69069,1083456,17927
69118,910905,13975
69122,1119646,18785
69131,443559,16164
69134,870984,17609
69140,479760,37924
69211,415679,27134
69224,119620,64968
69227,106827,34300
69251,479162,13856
69275,1278340,14451
69278,457400,18162
69304,780567,19724
69306,1111422,18487
69394,1277737,33409
69406,1041829,18240
69436,1045778,17610
69453,73260,27085
69469,1389762,19508
69481,887912,12162
69495,910847,16240
69516,1135092,8284
69524,772251,62128
69526,1055369,8373
69529,1014762,62320
69604,1178663,19265
69606,821640,12556
69640,1152836,11322
69644,1080016,8355
69654,1131748,176241
69685,285627,24232
69712,1078588,10024
69720,475298,15423
69746,1295071,16440
69757,1022603,19913
69784,889583,18480
69805,1146438,14728
69844,417741,767
69849,75572,67479
69860,901481,14687
69904,470055,9592
69951,1054606,8054
69953,1278293,19929
69988,1334537,23720
70015,1194238,22302
70159,1148204,21208
70183,1142988,20943
70206,844479,21407
70208,971209,12403
70286,1136608,17654
70293,1135503,24803
70301,1198138,17335
70305,1075417,13836
70334,1114677,18126
70336,1046173,14869
70361,1160368,17134
70451,1029235,13752
70492,28510,40743
70521,1117666,19422
70533,923811,15137
70545,848281,11115
70565,1092633,19905
70599,452694,24420
70637,830570,31216
70641,1151922,19556
70663,1032815,19840
70687,1331064,25183
70697,436339,19585
70703,103962,41682
70708,964185,11928
70728,1172570,18533
70862,1229360,22492
70932,865559,23049
70946,105643,26914
70984,1127896,26320
70990,116607,35203
70994,1311067,24150
71033,1305806,25376
71057,472033,12244
71106,910554,22494
71108,1149362,37903
71129,1384590,17445
71131,1000764,63581
71135,1188729,19898
71147,48394,72083
71156,1234548,10313
71160,1323925,17632
71205,1131734,19994
71211,1130080,11323
71248,1225822,12569
71252,1144884,19912
71254,1034032,18501
71264,844471,22794
71268,1385912,26367
71282,1286537,18570
71302,51380,18724
71304,762073,22536
71327,810784,29963
71341,450336,30685
71379,1179904,23827
71429,1262981,20178
71438,1087578,25050
71453,41842,91262
71462,1313104,23128
71464,1019452,12573
71466,1174730,28053
71468,1071804,24869
71484,985058,36800
71494,419724,23127
71500,862856,23202
71518,1172233,22798
71520,1058017,23082
71530,986263,19959
71535,1156398,19908
71550,1018818,18176
71579,1174732,24684
71619,1035736,11156
71640,1333634,26763
71668,1078940,19899
71732,902290,21910
71745,386117,16523
71810,126388,3513
71823,808399,12572
71838,1197624,22803
71867,1075110,33806
71899,978762,24238
71902,1186370,19918
71910,471041,24056
71970,37193,30506
71999,14646,2973
72011,1193138,22947
72104,96880,44338
72129,1233227,22804
72142,1128075,28422
72165,450405,24418
72167,1300851,22821
72171,1190536,24804
72178,475783,14968
72224,1161418,22820
72226,432283,10315
72294,1067106,17979
72308,1286130,105077
72330,1134629,4475
72356,1425244,24480
72378,1190080,14161
72395,929632,25793
72405,1095217,11699
72407,1259571,18239
72424,298296,17774
72479,790712,28089
72489,1186367,22832
72554,1242422,33273
72591,120786,6058
72601,1543920,34003
72603,1526300,25472
72605,765010,7445
72624,878674,18595
72641,878804,22881
72692,238414,15400
72694,1247692,22640
72696,976238,22949
72701,762125,16866
72714,358456,30238
72720,1315981,34653
72731,380510,7980
72733,1057500,22954
72737,780521,10198
72874,119872,27719
72919,1314228,24438
72921,7361,174598
72982,1461312,61872
72998,499549,19995
73015,1230414,22897
73017,988045,10528
73023,1263670,25196
73042,1231580,23398
73106,1407050,26123
73160,96142,27390
73211,1226681,23963
73266,403702,22327
73268,433362,19901
73290,1028532,28178
73319,1216492,25195
73321,1037705,20504
73323,1343097,33613
73344,1235166,21575
73386,976246,25927
73431,1107860,24271
73488,806027,1450
73499,110419,81895
73501,49607,148435
73515,472050,20107
73569,92501,21521
73676,485976,25676
73681,1320082,25205
73741,1182921,25602
73804,463872,2395
73808,1190539,13855
73822,82727,57978
73854,58536,13382
73858,918511,13358
73876,443676,15255
73881,1187043,20453
73929,1038686,22894
74075,1185266,23988
74089,54176,51120
74095,98692,21453
74154,1185416,13477
74226,105438,94706
74228,1187064,26466
74275,1045772,8952
74282,92571,40724
74324,1278469,33602
74342,56903,33728
74370,1172994,25983
74450,817230,32856
74452,780653,7978
74458,1130884,11324
74508,844330,13949
74510,1216487,24253
74530,814255,32657
74532,1385867,23742
74545,1139328,11439
74553,485601,26963
74580,1273678,23172
74624,1186830,26428
74647,1220220,22805
74668,1247640,15357
74677,1352852,18489
74683,282744,19962
74685,455407,29427
74688,989757,22971
74696,1512201,45576
74698,808510,23023
74727,68519,20871
74750,1245112,10664
74754,368226,17473
74789,1014759,12155
74791,1433540,40623
74795,947810,22972
74851,1179034,26389
74868,1235124,23488
74916,1234654,27583
74946,815236,34016
74948,1289406,25941
75341,1403981,23169
75389,445939,15846
75395,1323045,44363
75416,116401,26623
75446,1104083,31299
75803,1305583,34563
75805,1038919,27573
75813,1151359,12834
75816,1247704,31723
75947,57318,32688
75985,1053424,31867
76030,795351,28355
76054,765128,36970
76060,1135525,34423
76077,1231587,23048
76091,1216496,30018
76093,892769,10191
76143,1181927,21467
76173,1149361,27936
76175,800320,18823
76251,1250777,23483
76293,1279935,35056
76301,401398,13417
76738,1583323,52903
76743,314121,8980
76751,1033467,25572
76763,1017451,27586
77177,884762,141714
77191,1321509,34803
77201,862467,37861
77206,1196141,33217
77233,1039647,36443
77266,445953,12411
77364,480255,34813
77414,1294226,35690
77421,1336617,39053
77427,1467304,37169
77455,1587707,39452
77561,1228705,10138
77667,1470023,37931
77688,90206,4180
77709,1056437,15877
77795,381940,34069
77798,1179056,23437
77800,1341167,37495
77841,1210106,37565
77846,118528,12219
77866,955308,20662
77881,307076,21245
77893,1368116,34626
77931,1355599,37511
78034,1196204,36801
78039,1120985,46705
78041,1103153,37821
78088,1462758,26388
78103,472562,30527
78105,473075,9543
78116,878835,40247
78142,1081935,25846
78160,397612,198306
78174,1261945,37786
78209,1226229,32823
78218,914863,38199
78264,1212436,34806
78266,1017460,37707
78316,892318,37056
78349,1258197,29917
78467,1075747,20533
78469,429493,34544
78499,435761,10193
78544,993779,198308
78574,1399683,39013
78620,63557,32068
78626,269743,21531
78637,892791,10192
78703,1179794,39545
78746,1144539,40819
78772,1325004,24021
78836,1191111,34647
78893,938283,10196
78959,1217616,15102
79006,416716,76180
79008,1308667,16023
79057,1424381,34851
79073,1333667,37659
79091,1323594,20352
79132,1375666,27205
79134,1375670,38365
79139,963966,27022
79185,1013743,37834
79224,1155076,38575
79242,842926,39781
79251,1273235,73861
79259,1248971,40850
79274,1569923,40662
79293,944835,27576
79299,874957,
79333,60161,39768
79357,485947,31011
79428,427152,38778
79501,352465,36274
79536,1227536,25335
79553,1386932,37472
79572,493949,38843
79590,1205535,24122
79592,1386588,27581
79677,1522863,53190
79684,437405,39414
79695,1320253,27578
79702,446029,22538
79798,1424797,26280
79868,1220214,38150
79879,464154,43593
79895,1179025,35552
79897,1194263,44718
79946,1285309,41479
80083,142235,28609
80094,1320244,38358
80124,284492,49943
80126,1440728,27579
80139,1117523,14158
80162,1183276,37905
80166,889573,41210
80219,985694,23631
80241,1322312,38073
80363,1220634,35791
80454,1428453,60678
80463,1285016,37799
80478,62043,85692
80489,840361,23168
80549,1282140,37735
80551,879870,38167
80553,1049402,38568
80572,1356864,43939
80584,1067733,15179
80586,817177,43949
80590,1027718,33909
80615,1219342,41216
80693,804497,43923
80727,1251757,38842
80748,23753,25694
80831,1228987,41402
80834,1727587,45745
80839,1028576,39486
80846,1314655,44040
80858,1414382,38303
80860,1055292,38408
80862,1584016,42296
80864,1182350,38031
80880,1423995,44113
80906,1645089,44639
80917,1470827,43933
80969,1334260,42188
81018,775489,41201
81087,886539,16344
81132,1612774,45649
81156,1116184,16290
81158,1559549,39312
81191,1566648,39440
81229,1245526,39514
81257,1340107,44716
81383,1465487,41211
81417,1536044,41436
81456,1600524,51241
81512,1212419,44603
81520,1156466,38234
81535,1477076,41439
81537,1231583,41733
81562,1542344,44115
81564,1001526,38055
81591,947798,44214
81681,41497,41058
81782,477080,44048
81784,1126618,38357
81786,1020773,48303
81788,1458175,43539
81791,1421051,39210
81819,1164999,45958
81831,1467273,36940
81834,926084,12444
81845,1504320,45269
81847,398286,38757
81910,1326733,41999
81932,964517,45317
81949,1403988,41556
82041,1316536,46420
82053,1194417,45324
82088,1611211,47979
82093,1213648,48838
82095,1564585,42684
82152,1152398,38117
82167,758752,43347
82169,980970,10140
82202,1243957,37710
82242,1401143,48395
82366,1270835,43919
82378,1175709,46503
82459,1403865,44264
82461,1104001,20526
82499,1341188,42888
82527,1423894,46829
82534,1172991,44129
82641,61597,54178
82667,1588170,49797
82684,1488163,46788
82744,1433108,41283
82765,1319718,35138
82767,935075,27585
82848,11541,23282
82852,970866,39451
82854,1320261,38745
82857,1517252,50071
83086,1126591,42297
83132,1568921,51739
83134,1465522,46838
83177,1302067,41515
83270,1371155,46138
83349,990407,40805
83369,1023114,49009
83374,1032751,46528
83480,479997,23047
83601,1426352,43950
83613,409847,49849
83796,1217637,14556
83803,1620446,40619
83827,1391092,52013
83910,1578275,44564
83969,32410,43810
83976,1740047,63578
84152,1219289,51876
84156,1683876,89704
84187,860906,22843
84189,1242432,43947
84240,1422032,53596
84246,39502,52844
84273,1781069,54293
84374,1411238,41630
84392,1189340,50348
84414,1699114,56590
84512,21910,120843
84523,63186,39029
84553,50832,148432
84601,1401152,48138
84615,1477837,52067
84637,377981,45772
84696,1320239,50204
84716,1499666,18438
84772,1092026,39513
84799,69738,37618
84844,238883,20993
84847,1366312,183894
84942,1502404,47327
84944,1192628,44896
84950,810922,50725
84952,1590089,54186
84954,1385826,38050
85020,472399,27582
85022,480687,48988
85025,1034389,49494
85056,1464540,46529
85131,1217613,44943
85179,1474276,28874
85213,1510938,56831
85259,61199,36540
85261,1305591,50321
85295,1618435,47533
85316,72410,72185
85334,93146,26011
85342,1555149,47931
85354,411272,15362
85367,1564367,50546
85394,1664894,59490
85397,1486185,49730
85399,1464174,38322
85401,1512235,45132
85412,1740707,46146
85414,945513,45612
85438,1229822,38684
85510,978764,23629
85565,1487118,58232
85736,1334585,13413
85774,1424432,58496
85780,1701991,110639
85788,1591095,49018
85796,1640459,49010
85881,1606392,55725
85885,1263750,48650
86000,1560139,39356
86014,1650043,60307
86028,1220888,53172
86059,1411704,50359
86066,820096,64484
86068,450827,75725
86142,1436045,58857
86190,993842,50456
86237,78588,367647
86279,1194612,54527
86286,94939,23521
86290,1179947,46105
86293,1334512,49012
86295,1262416,41446
86298,1436562,46195
86320,1527186,62215
86332,800369,10195
86345,1421373,45523
86347,1190722,30969
86355,480239,56780
86377,927619,24447
86487,1492030,202241
86504,405455,167966
86548,1067583,55787
86593,1223236,57586
86628,1416801,51209
86644,1596343,51497
86668,1347439,241620
86721,1013607,42521
86781,1255953,46738
86815,1596346,43959
86817,491152,49022
86833,1478338,55721
86835,822847,38321
86864,55198,39410
86880,1298650,1865
86882,1605783,59436
86892,1527788,51608
86898,478304,8967
86911,1411697,45243
86922,1528313,52077
86960,1176724,21469
87028,1265990,49950
87192,1478964,59678
87194,1441912,59468
87197,1533117,51533
87222,1302011,49444
87232,1270798,49538
87234,1440292,49020
87287,1307861,70862
87298,1531663,45658
87304,1532503,55347
87306,1650062,37686
87413,115658,19963
87430,1133985,44912
87444,1340773,56272
87483,1396218,58224
87485,1284575,52449
87520,1399103,38356
87522,1583420,59861
87529,1240982,38319
87660,1742683,65034
87785,1135084,22907
87834,312941,73884
87867,1222817,38317
87869,1499658,51540
87876,1216475,49013
87960,1253565,24792
88069,1934231,67109
88094,1764726,64780
88108,1067774,59860
88125,1201607,12445
88129,780504,64690
88140,458339,1771
88163,1570728,50646
88179,1563738,51828
88235,1540133,67913
88267,1449283,51162
88272,1714208,65599
88327,69518,28039
88345,323250,13931
88356,472181,41513
88405,1632708,50544
88448,1360822,50004
88515,1297919,55846
88593,1230385,57361
88672,1637706,59968
88697,120240,209802
88699,1500491,51620
88744,1318514,61791
88746,1687281,51993
88785,1488555,49520
88810,1454029,50014
88812,1622547,62206
88911,1455151,39413
88932,1622979,55779
88954,1268799,55465
89028,1270761,46261
89030,1438176,58151
89039,1549572,55420
89047,1403177,44835
89072,1464580,52015
89085,1226753,48289
89087,1657507,62835
89090,1621444,55244
89118,1189073,63311
89190,816462,37430
89208,1104006,16335
89281,1316037,40016
89305,1716772,69798
89343,873886,48572
89386,1417592,72744
89388,1742650,70868
89427,1633356,65055
89470,1598778,39538
89492,1210166,60308
89580,1560970,55785
89582,1632547,68341
89586,1825918,71689
89678,844794,18093
89745,848228,24428
89753,1340800,49517
89759,1832382,60243
89761,1571222,48231
89774,1291584,59440
89804,1124035,10316
89837,1788391,74725
89840,1448755,49021
89862,1242599,58699
89864,1306980,40807
89898,459748,63375
89904,1655442,74643
89939,41414,123723
89945,1520494,59852
90057,1675192,64720
90243,58652,58878
90245,86907,37239
90249,433035,39254
90343,1068242,68817
90345,905372,60935
90353,1533013,59437
90357,1204340,76543
90374,1441326,50837
90376,1242460,71859
90384,497329,10005
90403,1509767,52451
90405,1637688,49530
90428,466893,44754
90430,1692486,72113
90439,1615147,50839
90469,1778304,72571
90471,1582248,72432
90522,1634122,58233
90524,1600195,59965
90528,1440345,53487
90531,1723811,76025
90576,770703,63492
90600,1614989,70670
90603,1672723,69735
90630,1784538,77801
90647,448694,58423
90717,471042,59108
90719,1616195,88794
90738,1646980,73499
90746,983193,17578
90769,1510934,40658
90809,1847731,65229
90863,1113829,75964
90866,970179,44826
90888,1253864,37958
90890,810913,71880
90943,1972663,77365
90945,685628,94174
91077,1033575,65057
91079,1758692,60420
91094,1204342,64328
91104,1324999,50619
91126,1568911,57212
91128,376136,23514
91233,945571,13060
91261,1239426,38336
91266,1071358,15157
91273,1181795,30618
91323,1366344,57431
91325,477302,64685
91337,1124388,45708
91353,109162,9369
91355,371552,9642
91386,1402488,65759
91414,1430607,51052
91470,1634136,91550
91483,1308729,70074
91485,1764651,76163
91488,84701,13396
91500,1392170,70160
91529,1345836,49026
91535,1194173,49040
91542,1515091,58574
91571,1372686,101173
91622,1625346,57157
91628,1598822,62838
91630,1229238,56292
91653,1389137,74465
91658,1568346,65754
91660,1093357,71469
91666,42665,16939
91671,1615918,55301
91688,1251743,51995
91690,1720616,80038
91784,1682246,59006
91842,1524137,77866
91860,83318,269963
91869,1787660,75301
91873,1710396,63574
91890,1007029,71688
91935,1541149,72842
91947,1336006,79896
91974,1496025,52520
91976,1601913,75174
91978,1568338,49527
91981,1726738,55741
92008,1506999,70435
92046,780002,31337
92048,896872,65760
92094,995036,15044
92192,1772240,50357
92198,1214962,74998
92234,485985,72431
92243,1410063,76758
92259,1675434,77338
92264,1598828,54054
92309,1594562,58428
92348,64714,58704
92391,1703199,50698
92420,1706593,76726
92422,1596365,65086
92427,1802810,80125
92439,1645080,64678
92475,1955162,192695
92494,439553,13976
92507,1599348,59961
92509,1606389,72570
92535,2112999,80379
92637,203612,54146
92643,2011971,78480
92665,1996264,84200
92674,1509130,73700
92681,1397514,72545
92694,1439572,51999
92730,249131,64029
92760,57859,37464
92938,1071875,71676
92954,1073510,21634
93006,2033193,54507
93008,2040264,59017
93022,1129427,51875
93040,98769,26397
93114,56171,59045
93134,1805297,57243
93139,1705773,52454
93193,1530983,45569
93208,100409,25831
93242,1838544,79548
93270,1636826,57214
93272,1482459,73723
93287,1053810,73937
93297,1591479,75674
93320,383678,38674
93326,1596350,59962
93363,401729,49529
93443,1456635,74387
93502,1535970,63493
93510,1232829,64688
93512,1588334,82532
93563,1592525,81796
93598,1680114,67748
93610,1477109,61984
93721,1772925,80767
93723,1667307,82533
93740,1441952,81025
93766,1646987,57165
93790,1683526,74308
93805,1034314,10679
